,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
279,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
280,1.0,0.0,1.0,0.03333333333333333,1.0,0.1,0.9666666666666667,0.9
281,1.0,0.0,1.0,0.26582278481012656,1.0,0.4,0.7341772151898734,0.6
282,0.7142857142857143,0.0,0.9285714285714286,0.1875,0.7142857142857143,0.375,0.8125,0.625
283,0.75,0.0,0.9622641509433962,0.3013698630136986,0.75,0.6470588235294118,0.6986301369863014,0.35294117647058826
284,1.0,0.0,1.0,0.1206896551724138,1.0,0.0,0.8793103448275862,1.0
285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
286,0.9090909090909091,0.0,0.9666666666666667,0.1076923076923077,0.9090909090909091,0.23076923076923078,0.8923076923076924,0.7692307692307693
287,1.0,0.0,1.0,0.017857142857142856,1.0,0.07692307692307693,0.9821428571428571,0.9230769230769231
288,1.0,0.0,1.0,0.07272727272727272,1.0,0.2,0.9272727272727272,0.8
289,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
290,1.0,0.0,1.0,0.19718309859154928,1.0,0.23809523809523808,0.8028169014084507,0.7619047619047619
291,1.0,0.0,1.0,0.09523809523809523,1.0,0.058823529411764705,0.9047619047619048,0.9411764705882353
292,1.0,0.0,1.0,0.034482758620689655,1.0,0.125,0.9655172413793104,0.875
293,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
294,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
295,1.0,0.0,1.0,0.30120481927710846,1.0,0.4375,0.6987951807228916,0.5625
296,0.8,0.0,0.9629629629629629,0.21212121212121213,0.8,0.42857142857142855,0.7878787878787878,0.5714285714285714
297,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
298,0.8888888888888888,0.0,0.9655172413793104,0.16417910447761194,0.8888888888888888,0.1111111111111111,0.835820895522388,0.8888888888888888
299,1.0,0.0,1.0,0.3493975903614458,1.0,0.6666666666666666,0.6506024096385542,0.3333333333333333
300,1.0,0.0,1.0,0.13114754098360656,1.0,0.2727272727272727,0.8688524590163934,0.7272727272727273
301,0.75,0.0,0.9298245614035088,0.32051282051282054,0.75,0.45454545454545453,0.6794871794871795,0.5454545454545454
302,1.0,0.0,1.0,0.1016949152542373,1.0,0.2727272727272727,0.8983050847457628,0.7272727272727273
303,1.0,0.0,1.0,0.2876712328767123,1.0,0.5384615384615384,0.7123287671232876,0.46153846153846156
