,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
27,1.0,0.0,0.11764705882352941,0.9076923076923077,0.25,0.8,0.18461538461538463,0.4
28,1.0,0.0,0.09259259259259259,0.9074074074074074,0.1,0.9,1.0,1.0
29,1.0,0.0,0.09803921568627451,0.9206349206349206,0.25,0.8333333333333334,0.2222222222222222,0.16666666666666666
30,0.9166666666666666,0.0,0.04918032786885246,0.9594594594594594,0.08333333333333333,0.9310344827586207,0.1891891891891892,0.2413793103448276
31,1.0,0.0,0.08620689655172414,0.9295774647887324,0.05555555555555555,0.96,0.23943661971830985,0.24
32,0.8333333333333334,0.0,0.05454545454545454,0.9558823529411765,0.08333333333333333,0.9333333333333333,0.11764705882352941,0.13333333333333333
33,0.6666666666666666,0.0,0.07692307692307693,0.9420289855072463,0.0,1.0,0.2463768115942029,0.1
34,1.0,0.0,0.08928571428571429,0.9107142857142857,0.07142857142857142,0.9285714285714286,1.0,1.0
35,0.6666666666666666,0.0,0.019230769230769232,0.9861111111111112,0.0,1.0,0.25,0.2222222222222222
36,0.6666666666666666,0.0,0.038461538461538464,0.9642857142857143,0.0,1.0,0.30357142857142855,0.5
37,0.8,0.0,0.09259259259259259,0.9090909090909091,0.0,1.0,0.43636363636363634,0.5
38,1.0,0.0,0.05660377358490566,0.9433962264150944,0.0,1.0,0.5471698113207547,0.625
39,1.0,0.0,0.08928571428571429,0.9107142857142857,0.0,1.0,1.0,1.0
40,1.0,0.0,0.05555555555555555,0.9444444444444444,0.0,1.0,1.0,1.0
41,1.0,0.0,0.01818181818181818,0.9821428571428571,0.08333333333333333,0.9230769230769231,0.6785714285714286,0.6923076923076923
42,0.8888888888888888,0.0,0.06896551724137931,0.9411764705882353,0.05555555555555555,0.9545454545454546,0.17647058823529413,0.18181818181818182
43,1.0,0.0,0.07547169811320754,0.9384615384615385,0.0,1.0,0.18461538461538463,0.0
44,1.0,0.0,0.05454545454545454,0.9454545454545454,0.0,1.0,1.0,1.0
45,1.0,0.0,0.14285714285714285,0.8709677419354839,0.14285714285714285,0.875,0.4838709677419355,0.625
46,1.0,0.0,0.10714285714285714,0.9016393442622951,0.07142857142857142,0.9285714285714286,0.639344262295082,0.7142857142857143
47,0.8,0.0,0.05555555555555555,0.9571428571428572,0.0,1.0,0.18571428571428572,0.38461538461538464
48,1.0,0.0,0.11320754716981132,0.8867924528301887,0.25,0.75,1.0,1.0
49,1.0,0.0,0.07547169811320754,0.9245283018867925,0.125,0.875,1.0,1.0
50,1.0,0.0,0.15384615384615385,0.8545454545454545,0.5,0.625,0.6,0.5
51,1.0,0.0,0.06779661016949153,0.9512195121951219,0.05,0.9642857142857143,0.13414634146341464,0.14285714285714285
52,1.0,0.0,0.03773584905660377,0.9661016949152542,0.125,0.9,0.2033898305084746,0.3
53,0.8571428571428571,0.0,0.03571428571428571,0.971830985915493,0.0,1.0,0.19718309859154928,0.15384615384615385
54,1.0,0.0,0.0196078431372549,0.9803921568627451,0.0,1.0,0.2549019607843137,0.0
55,0.8,0.0,0.018518518518518517,0.9836065573770492,0.0,1.0,0.19672131147540983,0.18181818181818182
56,0.6666666666666666,0.0,0.019230769230769232,0.9811320754716981,0.0,1.0,0.33962264150943394,0.16666666666666666
57,1.0,0.0,0.10344827586206896,0.9090909090909091,0.1111111111111111,0.8888888888888888,0.3333333333333333,0.2777777777777778
58,0.875,0.0,0.03508771929824561,0.9701492537313433,0.0,1.0,0.1791044776119403,0.4666666666666667
59,1.0,0.0,0.16981132075471697,0.8301886792452831,0.25,0.75,1.0,1.0
60,0.75,0.0,0.018867924528301886,0.9848484848484849,0.0,1.0,0.24242424242424243,0.3333333333333333
61,1.0,0.0,0.07692307692307693,0.9230769230769231,0.0,1.0,0.6346153846153846,0.3333333333333333
62,1.0,0.0,0.037037037037037035,0.9733333333333334,0.0,1.0,0.14666666666666667,0.2
63,1.0,0.0,0.09090909090909091,0.921875,0.16666666666666666,0.8461538461538461,0.234375,0.15384615384615385
64,0.8333333333333334,0.0,0.10909090909090909,0.9047619047619048,0.16666666666666666,0.8461538461538461,0.4603174603174603,0.3076923076923077
65,1.0,0.0,0.1016949152542373,0.9142857142857143,0.05,0.95,0.32857142857142857,0.35
66,0.9090909090909091,0.0,0.06666666666666667,0.9487179487179487,0.09090909090909091,0.9285714285714286,0.14102564102564102,0.14285714285714285
67,1.0,0.0,0.125,0.875,0.14285714285714285,0.8571428571428571,1.0,1.0
68,1.0,0.0,0.09259259259259259,0.9074074074074074,0.0,1.0,1.0,1.0
69,1.0,0.0,0.0392156862745098,0.9615384615384616,0.0,1.0,0.5,0.4
70,0.9090909090909091,0.0,0.05,0.9558823529411765,0.0,1.0,0.35294117647058826,0.36
71,1.0,0.0,0.05555555555555555,0.9444444444444444,0.0,1.0,1.0,1.0
72,0.75,0.0,0.07547169811320754,0.9285714285714286,0.125,0.8571428571428571,0.5714285714285714,1.0
73,0.875,0.0,0.08771929824561403,0.9107142857142857,0.0625,0.9285714285714286,0.44642857142857145,0.7142857142857143
